,EntryPrice,ExitPrice,PnL,Quantity
216,167.6199951171875,166.9600067138672,-0.0,59
217,167.61000061035156,161.92999267578125,-0.0,59
218,166.86000061035156,161.22999572753906,-0.0,59
219,166.55999755859375,158.8300018310547,-0.0,60
220,165.36000061035156,157.88999938964844,-0.0,60
221,164.47000122070312,161.2100067138672,-0.0,60
222,163.0500030517578,158.2899932861328,-0.0,61
223,160.9199981689453,160.16000366210938,-0.0,62
224,164.35000610351562,162.57000732421875,-0.0,60
225,168.27999877929688,160.7100067138672,-0.0,59
226,166.9600067138672,160.4600067138672,-0.0,59
227,161.92999267578125,159.82000732421875,-0.0,61
228,161.22999572753906,157.9199981689453,-0.0,62
229,158.8300018310547,159.1300048828125,0.0,62
230,157.88999938964844,157.94000244140625,0.0,63
231,161.2100067138672,160.41000366210938,-0.0,62
232,158.2899932861328,156.75999450683594,-0.0,63
233,160.16000366210938,153.94000244140625,-0.0,62
234,162.57000732421875,156.08999633789062,-0.0,61
235,160.7100067138672,156.6999969482422,-0.0,62
236,160.4600067138672,157.25999450683594,-0.0,62
237,159.82000732421875,158.16000366210938,-0.0,62
238,157.9199981689453,158.63999938964844,0.0,63
239,159.1300048828125,158.55999755859375,-0.0,62
240,157.94000244140625,158.47999572753906,0.0,63
241,160.41000366210938,158.35000610351562,-0.0,62
242,156.75999450683594,161.6999969482422,0.0,63
243,153.94000244140625,167.8300018310547,0.0,64
244,156.08999633789062,163.77999877929688,0.0,64
245,156.6999969482422,165.52000427246094,0.0,63
246,157.25999450683594,167.16000366210938,0.0,63
247,158.16000366210938,167.32000732421875,0.0,63
248,158.63999938964844,167.49000549316406,0.0,63
249,158.55999755859375,168.44000244140625,0.0,63
250,158.47999572753906,168.22999572753906,0.0,63
251,158.35000610351562,157.88999938964844,-0.0,63
252,161.6999969482422,151.27000427246094,-0.0,61
253,167.8300018310547,148.92999267578125,-0.0,59
254,163.77999877929688,147.66000366210938,-0.0,61
255,165.52000427246094,145.0800018310547,-0.0,60
256,167.16000366210938,144.9499969482422,-0.0,59
257,167.32000732421875,146.52999877929688,-0.0,59
258,167.49000549316406,147.9199981689453,-0.0,59
259,168.44000244140625,145.30999755859375,-0.0,59
260,168.22999572753906,146.61000061035156,-0.0,59
261,157.88999938964844,148.60000610351562,-0.0,63
262,151.27000427246094,151.14999389648438,-0.0,66
263,148.92999267578125,149.94000244140625,0.0,67
264,147.66000366210938,148.6999969482422,0.0,67
265,145.0800018310547,152.55999755859375,0.0,68
266,144.9499969482422,153.07000732421875,0.0,68
267,146.52999877929688,155.9499969482422,0.0,68
268,147.9199981689453,156.60000610351562,0.0,67
269,145.30999755859375,155.9499969482422,0.0,68
270,146.61000061035156,153.9199981689453,0.0,68
271,148.60000610351562,152.49000549316406,0.0,67
272,151.14999389648438,154.72000122070312,0.0,66
273,149.94000244140625,155.0,0.0,66
274,148.6999969482422,151.42999267578125,0.0,67
